job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date
Data Scientist,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Machine Learning, Deep Learning, Python, NLP, SQL, LLM Fine-tuning",21.2,2025-04-01
QA Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Selenium, Manual Testing, Python, SQL",8.6,2025-04-01
Business Analyst,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Communication, SQL, Statistics, Power BI",6.9,2025-04-01
Backend Developer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Mid-size,False,"Python, AWS, Node.js, Docker",22.1,2025-04-01
Backend Developer,Lucknow,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Python, Docker, AWS, Node.js",30.7,2025-04-01
Frontend Developer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"TypeScript, React, JavaScript, HTML/CSS",22.6,2025-04-01
Backend Developer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,False,"SQL, Docker, Node.js, AWS, Python",31.4,2025-04-01
Cloud Engineer,Kanpur,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"AWS, Linux, Azure, Kubernetes, Docker",12.6,2025-04-01
Frontend Developer,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"React, TypeScript, JavaScript",10.6,2025-04-01
Cloud Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Enterprise,True,"AWS, Azure, Docker, Linux, Kubernetes",21.4,2025-04-01
Data Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Airflow, AWS, Spark",18.6,2025-04-01
DevOps Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, AWS, Docker, CI/CD",26.2,2025-04-01
Product Manager,Pune,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, SQL, Excel, Agile",18.8,2025-04-01
Software Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"System Design, Git, SQL, LLM Fine-tuning",16.6,2025-04-01
ML Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"AWS, Machine Learning, Python, Prompt Engineering",26.3,2025-04-01
QA Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Python, SQL, Manual Testing, Selenium",8.9,2025-04-01
Business Analyst,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, Statistics, Communication",19.5,2025-04-01
Frontend Developer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"HTML/CSS, JavaScript, React, TypeScript",10.0,2025-04-01
Data Scientist,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Machine Learning, Python, Statistics, Vector Databases",18.9,2025-04-01
Business Analyst,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Communication, SQL, Statistics",22.6,2025-04-02
Cloud Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Startup,True,"Kubernetes, Linux, AWS, Docker, Azure",18.4,2025-04-02
Data Analyst,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Statistics, Excel, Power BI",11.8,2025-04-02
Product Manager,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Statistics, Excel, Agile, SQL, Communication",29.3,2025-04-02
DevOps Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Linux, CI/CD, Docker, Kubernetes, AWS",34.8,2025-04-02
Frontend Developer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"JavaScript, TypeScript, React, HTML/CSS",8.2,2025-04-02
Software Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"System Design, Git, Python, SQL, Java",14.5,2025-04-02
DevOps Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"CI/CD, Linux, AWS, Kubernetes, Docker",24.3,2025-04-02
Data Engineer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Python, SQL, Airflow",17.9,2025-04-02
Data Engineer,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Airflow, Spark, AWS, SQL, Python",15.8,2025-04-02
Product Manager,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Communication, Excel",15.9,2025-04-02
Frontend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"TypeScript, React, HTML/CSS, JavaScript",26.8,2025-04-02
Frontend Developer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"React, TypeScript, JavaScript, HTML/CSS",23.4,2025-04-02
Frontend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"React, JavaScript, HTML/CSS, TypeScript",27.8,2025-04-02
Frontend Developer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Enterprise,True,"React, TypeScript, JavaScript, HTML/CSS",26.5,2025-04-02
ML Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Docker, Python, AWS",21.2,2025-04-02
Software Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"Python, Git, SQL",10.1,2025-04-02
Backend Developer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, AWS, Python, Docker, Node.js",19.8,2025-04-02
Data Analyst,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Statistics, Power BI, Excel, SQL, Python",26.2,2025-04-02
Business Analyst,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,True,"Excel, SQL, Statistics, Power BI, Communication",15.0,2025-04-02
Product Manager,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Agile, Excel, SQL",29.2,2025-04-02
Business Analyst,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Statistics, SQL, Excel, Communication, Power BI",23.9,2025-04-02
ML Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"MLOps, Machine Learning, Deep Learning, Docker, Vector Databases",39.0,2025-04-02
ML Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"MLOps, AWS, Python, Deep Learning",20.6,2025-04-02
QA Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, Python, Selenium",5.2,2025-04-02
Software Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"System Design, Python, Java, LangChain",25.0,2025-04-02
QA Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Manual Testing, Python, Selenium",26.6,2025-04-02
Frontend Developer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"TypeScript, JavaScript, HTML/CSS, React",20.2,2025-04-02
Cloud Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"AWS, Docker, Kubernetes",27.7,2025-04-02
Frontend Developer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"HTML/CSS, TypeScript, JavaScript, React",21.4,2025-04-02
ML Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Machine Learning, Deep Learning, Python, Docker, MLOps, LLM Fine-tuning",35.7,2025-04-02
Backend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Node.js, AWS, Python, Docker, SQL",31.0,2025-04-02
Data Analyst,Nagpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Power BI, SQL, Python, Statistics",20.8,2025-04-02
QA Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"SQL, Python, Selenium",8.2,2025-04-02
QA Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, SQL, Manual Testing",20.5,2025-04-02
Product Manager,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Agile, Communication, Excel",25.6,2025-04-02
QA Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Selenium, Manual Testing, SQL, Python",14.4,2025-04-02
Data Scientist,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"Statistics, Python, Machine Learning, Deep Learning",27.8,2025-04-02
Cloud Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Kubernetes, Docker, AWS, Linux",24.9,2025-04-02
Frontend Developer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"JavaScript, TypeScript, HTML/CSS",16.3,2025-04-02
ML Engineer,Guwahati,Tier-3,Senior (6-10 yrs),8.0,Enterprise,False,"Docker, Machine Learning, Python",25.1,2025-04-02
Data Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Spark, Airflow, SQL",22.3,2025-04-02
Data Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Spark, SQL, Airflow, Python",20.3,2025-04-03
ML Engineer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Machine Learning, Deep Learning, MLOps, Python, Docker",17.7,2025-04-03
ML Engineer,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"MLOps, Machine Learning, Python, Docker, Deep Learning",19.9,2025-04-03
Data Analyst,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Statistics, Power BI, Tableau, Excel",14.8,2025-04-03
Business Analyst,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"SQL, Statistics, Power BI",19.0,2025-04-03
Cloud Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Azure, Linux, AWS, Docker, Kubernetes",29.3,2025-04-03
Data Scientist,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Statistics, Machine Learning, NLP",16.3,2025-04-03
DevOps Engineer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"AWS, CI/CD, Kubernetes",17.1,2025-04-03
Product Manager,Bhopal,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Statistics, Communication, Excel, Agile",14.0,2025-04-03
ML Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Machine Learning, Python, AWS, LangChain",23.3,2025-04-03
QA Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Manual Testing, Python, Selenium",18.8,2025-04-03
DevOps Engineer,Indore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"Docker, AWS, CI/CD",26.9,2025-04-03
ML Engineer,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"AWS, Python, Docker, LangChain",35.7,2025-04-03
DevOps Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Mid-size,True,"Kubernetes, Linux, Docker, AWS, CI/CD",15.7,2025-04-03
Data Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"SQL, Python, AWS, Airflow, Spark, LangGraph",17.0,2025-04-03
QA Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,True,"SQL, Manual Testing, Python, Selenium",17.9,2025-04-03
Data Scientist,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, Statistics, NLP",12.7,2025-04-03
Business Analyst,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Power BI, Communication, SQL, Excel",11.0,2025-04-03
Backend Developer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Docker, Python",16.8,2025-04-03
Product Manager,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Statistics, Excel, SQL, Agile",35.0,2025-04-03
Product Manager,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Statistics, Communication, SQL, Excel, Agile",14.4,2025-04-03
Data Engineer,Kanpur,Tier-3,Lead (10+ yrs),13.0,Startup,False,"AWS, SQL, Python, Airflow, Spark, Vector Databases",25.3,2025-04-03
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"SQL, Manual Testing, Selenium, Python",9.7,2025-04-03
DevOps Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"CI/CD, AWS, Kubernetes, Docker, Linux",16.4,2025-04-03
QA Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Python, Manual Testing, Selenium, SQL",18.5,2025-04-03
Data Engineer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Spark, SQL, Python, AWS, Vector Databases",31.0,2025-04-03
Product Manager,Bhopal,Tier-3,Lead (10+ yrs),13.0,Mid-size,True,"Communication, Agile, SQL, Excel, Statistics",22.7,2025-04-03
DevOps Engineer,Bhopal,Tier-3,Lead (10+ yrs),13.0,Startup,True,"Linux, Kubernetes, AWS, CI/CD",22.8,2025-04-04
ML Engineer,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"MLOps, AWS, Python, Machine Learning, Docker",20.3,2025-04-04
DevOps Engineer,Indore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"CI/CD, Linux, AWS, Docker, Kubernetes",20.5,2025-04-04
Business Analyst,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Excel, Statistics, Power BI",21.9,2025-04-04
QA Engineer,Ranchi,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Selenium, Manual Testing, SQL",14.8,2025-04-04
Data Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Spark, AWS, Airflow, RAG",27.9,2025-04-04
Business Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, Excel, Power BI, SQL, Communication",12.6,2025-04-04
Backend Developer,Nagpur,Tier-3,Senior (6-10 yrs),8.0,Startup,False,"SQL, Docker, Python",14.4,2025-04-04
Frontend Developer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"JavaScript, React, HTML/CSS, TypeScript",8.4,2025-04-04
Cloud Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Kubernetes, Azure, AWS, Docker, Linux",16.1,2025-04-04
ML Engineer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"Machine Learning, Docker, MLOps, Deep Learning",17.5,2025-04-04
Backend Developer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"AWS, Python, Node.js, Docker, SQL",18.9,2025-04-04
Software Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Java, SQL, Git",12.6,2025-04-04
Cloud Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Startup,True,"Azure, Linux, AWS, Docker",9.1,2025-04-04
Frontend Developer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"HTML/CSS, JavaScript, TypeScript, React",6.7,2025-04-04
DevOps Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"Docker, Kubernetes, CI/CD",21.0,2025-04-04
ML Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"AWS, Python, Deep Learning, Machine Learning, MLOps, Prompt Engineering",25.0,2025-04-04
Product Manager,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Agile, Communication, Excel, Statistics",19.1,2025-04-04
Data Analyst,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Python, Power BI, SQL",7.8,2025-04-04
Business Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Communication, Power BI, Excel, Statistics, SQL",24.8,2025-04-04
Software Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,True,"SQL, Git, Java, Python",13.9,2025-04-04
Data Analyst,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Excel, Statistics, Python, SQL, Power BI",7.8,2025-04-04
QA Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,False,"SQL, Manual Testing, Selenium, Python",24.0,2025-04-04
Data Scientist,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,True,"Machine Learning, Deep Learning, NLP, Statistics",14.7,2025-04-04
Data Scientist,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Statistics, Machine Learning, SQL",12.8,2025-04-04
DevOps Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Startup,False,"Linux, CI/CD, Docker",24.3,2025-04-04
DevOps Engineer,Jaipur,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"CI/CD, Linux, AWS, Docker, Kubernetes",24.0,2025-04-04
Product Manager,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Agile, SQL, Statistics, Excel",33.8,2025-04-04
Data Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"AWS, Airflow, SQL",19.9,2025-04-05
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Docker, Python, AWS, Deep Learning, MLOps",21.9,2025-04-05
Data Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"AWS, Python, Airflow, SQL, Spark",19.4,2025-04-05
Product Manager,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Excel, Agile, Communication, Statistics",28.9,2025-04-05
Frontend Developer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"TypeScript, HTML/CSS, JavaScript",17.4,2025-04-05
DevOps Engineer,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,True,"Kubernetes, Docker, Linux",11.9,2025-04-05
Product Manager,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"Excel, Statistics, SQL, Agile",18.2,2025-04-05
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Startup,True,"MLOps, Machine Learning, Deep Learning",40.1,2025-04-05
Product Manager,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Statistics, Agile, Excel, SQL, Communication",33.1,2025-04-05
Frontend Developer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"React, JavaScript, HTML/CSS, TypeScript",5.7,2025-04-05
Software Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Git, SQL, System Design, Prompt Engineering",17.4,2025-04-05
Data Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"AWS, Airflow, Spark",13.9,2025-04-05
DevOps Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"AWS, Linux, CI/CD, Kubernetes",34.9,2025-04-05
Data Analyst,Indore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,True,"Excel, Python, Statistics, Tableau, Power BI",10.6,2025-04-05
Data Analyst,Coimbatore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Power BI, Tableau, Python, SQL, Excel",9.4,2025-04-05
ML Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Machine Learning, Deep Learning, AWS, MLOps, Vector Databases",35.2,2025-04-05
ML Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"AWS, Deep Learning, Docker, Machine Learning, LangGraph",34.9,2025-04-05
Data Scientist,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Python, Machine Learning, Deep Learning",18.7,2025-04-05
Product Manager,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Agile, Statistics, SQL, Excel",21.9,2025-04-05
Frontend Developer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"HTML/CSS, JavaScript, TypeScript",22.8,2025-04-05
Data Analyst,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Excel, Statistics, Power BI",9.1,2025-04-05
Cloud Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"AWS, Kubernetes, Linux, Azure, Docker",34.7,2025-04-05
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Machine Learning, AWS, Docker, Python",46.0,2025-04-06
DevOps Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Kubernetes, Linux, CI/CD, Docker, AWS",17.6,2025-04-06
ML Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Docker, Deep Learning, MLOps, AWS, Machine Learning",52.7,2025-04-06
Product Manager,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,True,"Statistics, SQL, Communication",12.9,2025-04-06
Product Manager,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Excel, Communication",16.3,2025-04-06
Data Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"SQL, Airflow, AWS",37.2,2025-04-06
Data Engineer,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Spark, Airflow, Python, Vector Databases",37.0,2025-04-06
Business Analyst,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"Statistics, SQL, Power BI",16.9,2025-04-06
DevOps Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Kubernetes, CI/CD, AWS, Linux",29.1,2025-04-06
Data Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Spark, Airflow, Python, AWS",15.2,2025-04-06
QA Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Manual Testing, Selenium, SQL, Python",14.2,2025-04-06
Data Scientist,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Deep Learning, Machine Learning, Python",27.4,2025-04-06
Product Manager,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Agile, Communication, Excel, SQL",33.7,2025-04-06
Product Manager,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Excel, Statistics, Communication",18.1,2025-04-06
Product Manager,Nagpur,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Excel, Agile, Statistics, SQL, Communication",11.9,2025-04-06
Cloud Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Startup,True,"Azure, AWS, Kubernetes, Docker, Linux",14.5,2025-04-06
Data Scientist,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Machine Learning, Statistics, Python, Deep Learning",17.4,2025-04-06
Cloud Engineer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Azure, Linux, Docker, Kubernetes",40.1,2025-04-06
Software Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Python, Java, Git",12.0,2025-04-06
Cloud Engineer,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Linux, Azure, Docker, AWS",15.7,2025-04-06
Software Engineer,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Java, SQL, System Design, RAG",17.5,2025-04-06
Data Analyst,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"Tableau, Excel, SQL, Python, Statistics",26.9,2025-04-06
DevOps Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Linux, AWS, CI/CD, Kubernetes, Docker",17.9,2025-04-06
Product Manager,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Excel, Communication, Agile, Statistics",27.7,2025-04-06
DevOps Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Kubernetes, CI/CD, AWS, Docker, Linux",18.7,2025-04-06
Data Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Statistics, Excel, Tableau, Power BI",25.9,2025-04-06
Data Analyst,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,True,"Tableau, Statistics, Power BI, Excel",15.3,2025-04-06
Data Scientist,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"Deep Learning, SQL, Machine Learning, NLP, LangGraph",22.4,2025-04-06
QA Engineer,Ranchi,Tier-3,Mid (3-6 yrs),4.5,Startup,False,"Python, SQL, Manual Testing",9.0,2025-04-06
Software Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Git, Java, Python, Vector Databases",20.3,2025-04-06
QA Engineer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Selenium, Python, SQL, Manual Testing",12.1,2025-04-07
Business Analyst,Mumbai,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"Statistics, Communication, Excel",25.7,2025-04-07
ML Engineer,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Python, Machine Learning, AWS, MLOps, Docker, Vector Databases",16.1,2025-04-07
Business Analyst,Ranchi,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"Communication, Statistics, Excel",21.4,2025-04-07
Software Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Java, System Design, Git, Python, RAG",11.7,2025-04-07
Software Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Git, SQL, Java",20.5,2025-04-07
Business Analyst,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Startup,True,"Statistics, SQL, Communication",12.6,2025-04-07
Cloud Engineer,Nagpur,Tier-3,Lead (10+ yrs),13.0,Enterprise,True,"AWS, Docker, Kubernetes, Azure, Linux",28.3,2025-04-07
Data Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Power BI, Excel, Statistics, SQL",7.2,2025-04-07
QA Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"SQL, Python, Selenium, Manual Testing",6.9,2025-04-07
Business Analyst,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Power BI, Excel, Statistics",4.4,2025-04-07
Product Manager,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Excel, Statistics, Communication, Agile",20.5,2025-04-07
Cloud Engineer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"Linux, Azure, Docker, AWS, Kubernetes",17.8,2025-04-07
Product Manager,Kanpur,Tier-3,Lead (10+ yrs),13.0,Mid-size,False,"Statistics, Agile, SQL, Communication",22.6,2025-04-07
Cloud Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"AWS, Azure, Linux",23.6,2025-04-07
Software Engineer,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"System Design, SQL, Java, Git, Python",14.0,2025-04-07
QA Engineer,Lucknow,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"Manual Testing, Selenium, Python",6.8,2025-04-07
Data Analyst,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Tableau, Power BI, Statistics",16.8,2025-04-07
ML Engineer,Ranchi,Tier-3,Junior (1-3 yrs),2.0,Startup,True,"Deep Learning, Docker, Machine Learning",13.5,2025-04-07
Business Analyst,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"SQL, Power BI, Communication",15.9,2025-04-07
