job_title,location,city_tier,experience_level,experience_years_mid,company_size,remote,skills_required,salary_lpa,posted_date,cluster,pca_x,pca_y
Business Analyst,Jaipur,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"Statistics, Excel, Communication",22.7,2024-12-23,0,-0.6510685880117535,-1.128656503810912
Business Analyst,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Communication, Power BI, Excel, Statistics",19.5,2024-12-23,0,-1.2293744540164138,-1.05148838218595
Software Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Startup,True,"Git, Python, SQL",21.1,2024-12-23,6,-0.47486003116806097,0.7247010223145136
Backend Developer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Python, Docker, SQL, Node.js, AWS",24.9,2024-12-23,1,0.4261557708173348,0.8469188316863282
Business Analyst,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,False,"Power BI, SQL, Excel",11.6,2024-12-23,0,-0.727803365187013,-0.4944479146921439
Data Engineer,Nagpur,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"SQL, AWS, Spark, Airflow",15.4,2024-12-23,1,0.12154575761614929,0.3308275129289596
Product Manager,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Statistics, Communication, Agile, SQL, Excel",34.3,2024-12-23,0,-1.149911168021316,-1.0018294608069462
Data Analyst,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"Statistics, Excel, SQL, Power BI",5.7,2024-12-23,0,-1.0410917086851463,-0.7850699323372254
Data Engineer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"AWS, Spark, Airflow, Prompt Engineering",15.6,2024-12-23,1,0.5321329922733248,0.10078374809983359
Frontend Developer,Jaipur,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"HTML/CSS, JavaScript, TypeScript, React",27.1,2024-12-23,2,0.20368822205144316,-0.7368220004017421
Product Manager,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Agile, Communication, Excel",15.9,2024-12-23,0,-0.8366228245231828,-0.7112074431618645
QA Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,False,"SQL, Manual Testing, Python",27.1,2024-12-23,3,-0.4876948149722671,0.7520397457429396
Data Scientist,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Deep Learning, SQL, Python",19.0,2024-12-23,5,-0.41726920872005224,0.7046880364633229
Frontend Developer,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"React, TypeScript, HTML/CSS, JavaScript",8.0,2024-12-23,2,0.20368822205144316,-0.7368220004017421
Frontend Developer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,True,"HTML/CSS, TypeScript, React, JavaScript",10.3,2024-12-23,2,0.20368822205144316,-0.7368220004017421
Software Engineer,Mumbai,Tier-1,Junior (1-3 yrs),2.0,Enterprise,True,"Java, Python, System Design, Git, SQL",14.4,2024-12-23,6,-0.5610194029198926,0.9349336102039619
Software Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"System Design, Java, Python, LangChain",31.1,2024-12-23,6,-0.10783636349298131,0.5999900850672683
Frontend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"TypeScript, JavaScript, React, HTML/CSS",11.0,2024-12-23,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Bangalore,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Node.js, Python, Docker",14.2,2024-12-23,1,0.420258270688878,0.46839941637193927
Cloud Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"AWS, Azure, Kubernetes, Linux, Docker",19.9,2024-12-23,4,1.661670717665056,-0.47408132251909957
Product Manager,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,True,"Agile, Statistics, SQL, Excel",16.8,2024-12-23,0,-0.9616284226900484,-0.7354110109582215
Software Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Enterprise,True,"System Design, SQL, Java, Vector Databases",16.3,2024-12-23,6,-0.38629144951589256,0.21428441972344192
Data Analyst,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Tableau, Excel, Power BI, Statistics",22.4,2024-12-23,0,-0.6930384864771838,-1.0598139984951795
ML Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Deep Learning, AWS, Docker, Python, MLOps, RAG",34.0,2024-12-23,7,0.8704011035655997,0.656840127849359
Frontend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"JavaScript, HTML/CSS, React, TypeScript",32.7,2024-12-24,2,0.20368822205144316,-0.7368220004017421
Business Analyst,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Excel, Statistics",21.5,2024-12-24,0,-0.8751124263012662,-0.6131420837562437
DevOps Engineer,Indore,Tier-2,Lead (10+ yrs),13.0,Mid-size,True,"CI/CD, Linux, Kubernetes, AWS, Docker",27.0,2024-12-24,4,1.6666460388166409,-0.47571213905078036
ML Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Python, AWS, Docker, Machine Learning",32.6,2024-12-24,7,0.8193830454724664,0.5908498798550071
Cloud Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Docker, Linux, AWS, Azure, Kubernetes",27.9,2024-12-24,4,1.661670717665056,-0.47408132251909957
Data Scientist,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Deep Learning, NLP, Statistics, Machine Learning",21.0,2024-12-24,5,-0.6204205592127935,-0.10094410047917574
QA Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Selenium, Manual Testing, Python, SQL",11.3,2024-12-24,3,-0.5433531840911712,0.8844988948686637
Product Manager,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"SQL, Agile, Excel, Communication",19.8,2024-12-24,0,-0.8366228245231828,-0.7112074431618645
DevOps Engineer,Indore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"CI/CD, AWS, Kubernetes",34.6,2024-12-24,4,0.968903370473187,-0.34144358966395155
Backend Developer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Python, Node.js, AWS",32.1,2024-12-24,1,0.4339300533155275,0.5924682483302596
DevOps Engineer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Startup,False,"Linux, Kubernetes, Docker, AWS",21.8,2024-12-24,4,1.520875549175707,-0.4071951591453201
Product Manager,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Agile, Communication, SQL, Statistics, Excel",20.7,2024-12-24,0,-1.149911168021316,-1.0018294608069462
Product Manager,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Enterprise,False,"Agile, Statistics, SQL, Excel",14.2,2024-12-24,0,-0.9616284226900484,-0.7354110109582215
QA Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"Selenium, Python, SQL, Manual Testing",20.6,2024-12-24,3,-0.5433531840911712,0.8844988948686637
Data Analyst,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Tableau, SQL, Statistics",11.8,2024-12-24,0,-0.677003161363675,-0.32987528508409614
Backend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"AWS, Node.js, SQL",17.0,2024-12-24,1,0.1540490211922185,0.2087172959026528
Data Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Python, Airflow, AWS, Spark, SQL",30.9,2024-12-24,1,-0.010899793881321937,0.9636744355625101
DevOps Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Docker, AWS, CI/CD, Linux, Kubernetes",28.6,2024-12-24,4,1.6666460388166409,-0.47571213905078036
Data Scientist,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Python, SQL, NLP, Prompt Engineering",33.0,2024-12-24,5,-0.47210200033593597,0.6702047192036629
Backend Developer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Docker, SQL, Node.js",13.0,2024-12-24,1,0.14037723856556902,0.08464846394433251
Product Manager,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Communication, Excel, Statistics, SQL, Agile",22.4,2024-12-24,0,-1.149911168021316,-1.0018294608069462
Data Analyst,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"Python, Statistics, Power BI, Excel",13.1,2024-12-24,0,-0.7612106765618372,-0.4013189799096187
ML Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Mid-size,True,"MLOps, AWS, Machine Learning, Deep Learning",32.2,2024-12-24,7,0.6157437654990529,0.08722960543457314
ML Engineer,Chandigarh,Tier-2,Mid (3-6 yrs),4.5,Enterprise,True,"Machine Learning, AWS, MLOps, Python, Docker, RAG",26.6,2024-12-24,7,0.8719503892655135,0.6573198831884166
Backend Developer,Ranchi,Tier-3,Fresher (0-1 yrs),0.5,Startup,False,"AWS, Node.js, Python, Docker",9.9,2024-12-24,1,0.838482354438115,0.5978228614803845
QA Engineer,Guwahati,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,True,"Selenium, Manual Testing, Python",4.8,2024-12-24,3,-0.13102660047039097,0.6354029246627201
Backend Developer,Guwahati,Tier-3,Mid (3-6 yrs),4.5,Mid-size,False,"Node.js, Docker, SQL, AWS, Python",14.1,2024-12-24,1,0.4261557708173348,0.8469188316863282
Business Analyst,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Mid-size,True,"Communication, Power BI, SQL, Statistics, Excel",16.5,2024-12-24,0,-1.2293744540164138,-1.05148838218595
ML Engineer,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"AWS, Docker, Machine Learning, Deep Learning",29.4,2024-12-25,7,0.9664463962000807,0.043449242538233235
Data Engineer,Kanpur,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Airflow, Python, SQL, AWS, Spark",13.7,2024-12-25,1,-0.010899793881321937,0.9636744355625101
Data Analyst,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"Python, Tableau, Statistics, Power BI",10.5,2024-12-25,5,-0.5631014116242462,-0.11805218123747119
QA Engineer,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Manual Testing, Python, Selenium",14.5,2024-12-25,3,-0.5433531840911712,0.8844988948686637
Frontend Developer,Pune,Tier-1,Junior (1-3 yrs),2.0,Mid-size,False,"TypeScript, HTML/CSS, React, JavaScript",12.3,2024-12-25,2,0.20368822205144316,-0.7368220004017421
Cloud Engineer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Enterprise,True,"Azure, Linux, Kubernetes, Docker, AWS",34.1,2024-12-25,4,1.661670717665056,-0.47408132251909957
Software Engineer,Coimbatore,Tier-2,Mid (3-6 yrs),4.5,Mid-size,False,"SQL, Python, Git, Java",13.6,2024-12-25,6,-0.5177098327881312,0.8295018216069602
QA Engineer,Pune,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Selenium, SQL, Python",8.6,2024-12-25,3,-0.4875453770690994,0.7517009002722704
Frontend Developer,Delhi-NCR,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"JavaScript, TypeScript, React, HTML/CSS",15.4,2024-12-25,2,0.20368822205144316,-0.7368220004017421
Data Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Airflow, SQL, Python, AWS",24.9,2024-12-25,1,-0.012217401278659584,0.8573539799423623
DevOps Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"Docker, AWS, Kubernetes, CI/CD",35.3,2024-12-25,4,1.3734556715957746,-0.33608897651382663
Data Analyst,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Python, Excel, SQL, Tableau, Power BI",21.0,2024-12-25,0,-0.9245222780973021,0.11275091198939596
Business Analyst,Bhopal,Tier-3,Fresher (0-1 yrs),0.5,Mid-size,False,"Power BI, Communication, Excel, Statistics",5.3,2024-12-25,0,-0.8170478703956336,-1.3005843523918936
Cloud Engineer,Guwahati,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"AWS, Azure, Docker, Kubernetes, Linux",29.3,2024-12-25,4,1.661670717665056,-0.47408132251909957
Cloud Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Linux, Docker, Kubernetes, Azure, AWS",35.9,2024-12-25,4,1.661670717665056,-0.47408132251909957
Backend Developer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Python, Docker, SQL",17.3,2024-12-25,1,-0.027334706827607663,0.6245963642966712
Data Engineer,Indore,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,False,"SQL, AWS, Spark",16.9,2024-12-25,1,0.12010023469385069,0.22213872924158884
Data Scientist,Hyderabad,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"SQL, Machine Learning, Deep Learning, NLP",26.4,2024-12-25,5,-0.3071322157146602,0.18967791716590587
QA Engineer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Manual Testing, SQL, Python",17.8,2024-12-25,3,-0.4876948149722671,0.7520397457429396
Software Engineer,Kanpur,Tier-3,Mid (3-6 yrs),4.5,Enterprise,False,"Python, System Design, Java, Git, SQL, LangGraph",13.7,2024-12-26,6,-0.5632048414146733,0.9529766761265942
Cloud Engineer,Coimbatore,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"AWS, Docker, Linux",12.1,2024-12-26,4,1.228851879260747,-0.2675462459713312
Frontend Developer,Chandigarh,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"React, TypeScript, HTML/CSS, JavaScript",18.3,2024-12-26,2,0.20368822205144316,-0.7368220004017421
Backend Developer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,False,"SQL, Node.js, Docker, AWS, Python",14.0,2024-12-26,1,0.4261557708173348,0.8469188316863282
Cloud Engineer,Mumbai,Tier-1,Senior (6-10 yrs),8.0,Startup,True,"Kubernetes, Docker, Linux",26.0,2024-12-26,4,1.10265146542647,-0.5366186042537653
Data Engineer,Delhi-NCR,Tier-1,Lead (10+ yrs),13.0,Enterprise,False,"Python, AWS, SQL, Spark, LangGraph",43.3,2024-12-26,1,-0.014530755298401227,0.8730287177977717
DevOps Engineer,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"Docker, Kubernetes, AWS, CI/CD",21.0,2024-12-26,4,1.3734556715957746,-0.33608897651382663
Cloud Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Startup,False,"Docker, Azure, Linux, Kubernetes",14.8,2024-12-26,4,1.243446633915819,-0.6035047676275447
Backend Developer,Pune,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"Docker, Python, SQL, AWS, Node.js",21.8,2024-12-26,1,0.4261557708173348,0.8469188316863282
Data Analyst,Guwahati,Tier-3,Junior (1-3 yrs),2.0,Mid-size,False,"Excel, Tableau, Python, Power BI",6.1,2024-12-26,0,-0.5121956944765218,-0.13634505821654758
Business Analyst,Delhi-NCR,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"Excel, Communication, Power BI, Statistics, SQL",10.7,2024-12-26,0,-1.2293744540164138,-1.05148838218595
Data Scientist,Lucknow,Tier-2,Lead (10+ yrs),13.0,Enterprise,False,"Python, Statistics, Machine Learning, NLP, RAG",33.2,2024-12-26,5,-0.35643965294813995,0.21469559391859921
QA Engineer,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Python, Manual Testing, SQL, Selenium",6.7,2024-12-26,3,-0.5433531840911712,0.8844988948686637
Frontend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Enterprise,True,"HTML/CSS, JavaScript, TypeScript",7.9,2024-12-26,2,0.1811331358190148,-0.6190238880120692
Backend Developer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"AWS, SQL, Python, Node.js",18.5,2024-12-26,1,0.021603469694747274,0.8415642185362032
Data Scientist,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Deep Learning, Python, Statistics, Machine Learning, NLP, Prompt Engineering",25.4,2024-12-26,5,-0.34227887605308915,0.30185905732524854
Software Engineer,Guwahati,Tier-3,Mid (3-6 yrs),4.5,Mid-size,True,"SQL, Python, Java",12.1,2024-12-26,6,-0.47473680957026554,0.7240425504389928
Data Engineer,Ranchi,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Python, Airflow, SQL",27.1,2024-12-26,1,-0.4304414850278966,0.7279305348339171
Data Engineer,Coimbatore,Tier-2,Lead (10+ yrs),13.0,Mid-size,False,"SQL, AWS, Airflow, Python, Spark",31.1,2024-12-26,1,-0.010899793881321937,0.9636744355625101
Data Scientist,Kanpur,Tier-3,Senior (6-10 yrs),8.0,Mid-size,False,"NLP, Machine Learning, SQL",20.8,2024-12-26,5,-0.32175001494480315,0.10423163184912931
Data Analyst,Coimbatore,Tier-2,Senior (6-10 yrs),8.0,Mid-size,False,"SQL, Power BI, Python",15.0,2024-12-26,1,-0.5978662903340755,0.44731390256556447
Software Engineer,Pune,Tier-1,Junior (1-3 yrs),2.0,Enterprise,False,"Git, SQL, Java",15.6,2024-12-26,6,-0.38526428129066004,0.1966548989734097
Product Manager,Chandigarh,Tier-2,Junior (1-3 yrs),2.0,Startup,False,"Excel, Agile, Communication, SQL",14.4,2024-12-26,0,-0.8366228245231828,-0.7112074431618645
Data Scientist,Hyderabad,Tier-1,Fresher (0-1 yrs),0.5,Enterprise,False,"Statistics, Machine Learning, NLP, SQL, Python",20.8,2024-12-26,5,-0.7674839099404076,0.446456536837598
Software Engineer,Chandigarh,Tier-2,Lead (10+ yrs),13.0,Mid-size,True,"Python, Git, Java",21.5,2024-12-27,6,-0.10538324916735098,0.5804058514010165
Software Engineer,Bhopal,Tier-3,Senior (6-10 yrs),8.0,Enterprise,True,"SQL, Java, Git",16.2,2024-12-27,6,-0.38526428129066004,0.1966548989734097
Backend Developer,Bhopal,Tier-3,Lead (10+ yrs),13.0,Enterprise,False,"Node.js, Docker, SQL, AWS",25.3,2024-12-27,1,0.5586013223148061,0.21407190905277773
Data Scientist,Lucknow,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"Machine Learning, Statistics, Python, NLP, Deep Learning, LLM Fine-tuning",17.4,2024-12-27,5,-0.34158473073803575,0.300896969421646
Software Engineer,Hyderabad,Tier-1,Mid (3-6 yrs),4.5,Mid-size,False,"Java, SQL, Python, LangChain",17.3,2024-12-27,6,-0.47685337698200014,0.7436542666762102
Product Manager,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Enterprise,True,"SQL, Communication, Excel, Agile, Statistics",14.5,2024-12-27,0,-1.149911168021316,-1.0018294608069462
Product Manager,Pune,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Statistics, Agile, SQL, Communication",19.8,2024-12-27,0,-0.8875285416709073,-0.692914566182788
Business Analyst,Jaipur,Tier-2,Mid (3-6 yrs),4.5,Startup,True,"SQL, Statistics, Communication, Power BI, Excel",12.4,2024-12-27,0,-1.2293744540164138,-1.05148838218595
Cloud Engineer,Pune,Tier-1,Lead (10+ yrs),13.0,Mid-size,True,"AWS, Linux, Docker, Azure",35.0,2024-12-27,4,1.3696470477500962,-0.33443240934511065
Data Scientist,Indore,Tier-2,Lead (10+ yrs),13.0,Enterprise,True,"SQL, NLP, Machine Learning, Statistics",32.2,2024-12-27,5,-0.6350383584429364,-0.1863903857959523
Business Analyst,Bhopal,Tier-3,Junior (1-3 yrs),2.0,Startup,False,"Power BI, Communication, Statistics, SQL",6.2,2024-12-27,0,-0.966991827666005,-0.742573487561792
Software Engineer,Pune,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Python, Git, SQL, Java, System Design",23.2,2024-12-27,6,-0.5610194029198926,0.9349336102039619
Product Manager,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Excel, Agile, Statistics, Communication, SQL",27.7,2024-12-27,0,-1.149911168021316,-1.0018294608069462
Business Analyst,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"Statistics, Excel, SQL, Power BI, Communication",12.7,2024-12-27,0,-1.2293744540164138,-1.05148838218595
Frontend Developer,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,False,"TypeScript, React, HTML/CSS, JavaScript",7.0,2024-12-27,2,0.20368822205144316,-0.7368220004017421
DevOps Engineer,Hyderabad,Tier-1,Senior (6-10 yrs),8.0,Mid-size,False,"Kubernetes, AWS, Linux, Docker, CI/CD",29.4,2024-12-27,4,1.6666460388166409,-0.47571213905078036
Backend Developer,Delhi-NCR,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Docker, SQL, Node.js, Python",21.7,2024-12-27,1,0.007931687068097798,0.7174953865778828
QA Engineer,Bangalore,Tier-1,Mid (3-6 yrs),4.5,Enterprise,False,"SQL, Selenium, Manual Testing",15.6,2024-12-27,3,-0.4109076325937,0.25165197223511326
Data Analyst,Chandigarh,Tier-2,Fresher (0-1 yrs),0.5,Startup,False,"Excel, SQL, Tableau",7.3,2024-12-27,0,-0.6260974442159507,-0.3481681620631726
Business Analyst,Bangalore,Tier-1,Lead (10+ yrs),13.0,Startup,False,"Excel, Communication, Statistics, Power BI",25.4,2024-12-27,0,-0.8170478703956336,-1.3005843523918936
Cloud Engineer,Indore,Tier-2,Mid (3-6 yrs),4.5,Enterprise,False,"Kubernetes, Linux, Azure, Docker, AWS",21.6,2024-12-27,4,1.661670717665056,-0.47408132251909957
Data Scientist,Pune,Tier-1,Junior (1-3 yrs),2.0,Startup,False,"Statistics, SQL, NLP, Deep Learning, Python",22.0,2024-12-27,5,-0.7690331956403216,0.44597678149854036
Data Engineer,Jaipur,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"Airflow, SQL, AWS",16.2,2024-12-27,1,0.12022815021881164,0.22450705730881193
Data Scientist,Bangalore,Tier-1,Senior (6-10 yrs),8.0,Startup,False,"Machine Learning, SQL, Deep Learning, Statistics, Python",27.9,2024-12-27,5,-0.7143904672881287,0.49999205947407555
Product Manager,Indore,Tier-2,Junior (1-3 yrs),2.0,Mid-size,False,"Agile, Excel, Communication, Statistics, SQL",15.6,2024-12-27,0,-1.149911168021316,-1.0018294608069462
Frontend Developer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"JavaScript, HTML/CSS, TypeScript",20.8,2024-12-27,2,0.1811331358190148,-0.6190238880120692
Backend Developer,Pune,Tier-1,Senior (6-10 yrs),8.0,Enterprise,False,"SQL, AWS, Python, Docker",27.6,2024-12-27,1,0.3908893769216294,0.7540198094051164
Backend Developer,Jaipur,Tier-2,Fresher (0-1 yrs),0.5,Mid-size,True,"Node.js, SQL, AWS",10.3,2024-12-27,1,0.1540490211922185,0.2087172959026528
Backend Developer,Pune,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Python, AWS, SQL, Docker",29.6,2024-12-27,1,0.3908893769216294,0.7540198094051164
Frontend Developer,Mumbai,Tier-1,Fresher (0-1 yrs),0.5,Mid-size,False,"TypeScript, React, JavaScript, HTML/CSS",11.1,2024-12-27,2,0.20368822205144316,-0.7368220004017421
ML Engineer,Delhi-NCR,Tier-1,Mid (3-6 yrs),4.5,Startup,True,"MLOps, Machine Learning, Deep Learning",29.0,2024-12-27,7,0.1975196817498158,-0.042193839673872024
Backend Developer,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Mid-size,False,"SQL, Docker, AWS, Python, Node.js",31.7,2024-12-27,1,0.4261557708173348,0.8469188316863282
ML Engineer,Bangalore,Tier-1,Fresher (0-1 yrs),0.5,Startup,True,"Deep Learning, Python, AWS",22.0,2024-12-27,7,0.413281458649965,0.5850155113658245
Cloud Engineer,Indore,Tier-2,Junior (1-3 yrs),2.0,Enterprise,True,"Azure, AWS, Kubernetes, Docker, Linux",17.9,2024-12-27,4,1.661670717665056,-0.47408132251909957
Cloud Engineer,Lucknow,Tier-2,Senior (6-10 yrs),8.0,Enterprise,False,"Kubernetes, Azure, Linux, Docker, AWS",26.6,2024-12-27,4,1.661670717665056,-0.47408132251909957
DevOps Engineer,Mumbai,Tier-1,Mid (3-6 yrs),4.5,Startup,False,"Linux, AWS, Docker",21.6,2024-12-27,4,1.228851879260747,-0.2675462459713312
Business Analyst,Hyderabad,Tier-1,Lead (10+ yrs),13.0,Startup,True,"Statistics, Power BI, SQL",25.5,2024-12-27,0,-0.7787090823347373,-0.47615503771306744
